Typ,Anzahl Items,Bin-Kapazitaet,LB,Hill Climbing,First Fit Descending,Abs. LB HC,Abs. LB FFD,Zeit HC (sec),Zeit FFD (sec)
scholl_1,100,150,36,36,36,0,0,0.01,0.0
scholl_1,100,150,44,45,46,1,2,0.13,0.0
scholl_1,100,100,57,61,61,4,4,0.13,0.0
scholl_1,100,120,46,50,50,4,4,0.13,0.0
scholl_1,100,100,62,65,65,3,3,0.14,0.0
scholl_1,100,100,63,67,67,4,4,0.15,0.0
scholl_1,100,120,51,53,53,2,2,0.12,0.0
scholl_1,100,100,65,73,73,8,8,0.14,0.0
scholl_1,100,100,70,80,80,10,10,0.14,0.0
scholl_1,100,120,55,62,62,7,7,0.11,0.0
scholl_1,200,120,87,91,91,4,4,0.25,0.0
scholl_1,200,100,125,136,136,11,11,0.29,0.01
scholl_1,200,150,70,70,70,0,0,0.02,0.01
scholl_1,200,120,85,87,87,2,2,0.29,0.0
scholl_1,200,100,131,149,149,18,18,0.31,0.01
scholl_1,200,100,131,148,148,17,17,0.31,0.01
scholl_1,200,100,120,127,127,7,7,0.29,0.01
scholl_1,200,100,105,108,108,3,3,0.26,0.01
scholl_1,200,100,104,108,108,4,4,0.27,0.01
scholl_1,200,150,89,90,91,1,2,0.25,0.01
scholl_1,200,150,72,72,72,0,0,0.02,0.01
scholl_1,200,100,127,142,142,15,15,0.33,0.01
scholl_1,200,100,127,136,136,9,9,0.37,0.01
scholl_1,200,150,68,68,68,0,0,0.02,0.01
scholl_1,200,100,128,140,140,12,12,0.51,0.01
scholl_1,200,100,100,102,102,2,2,0.4,0.01
scholl_1,200,150,84,85,85,1,1,0.4,0.01
scholl_1,200,120,87,88,88,1,1,0.4,0.01
scholl_1,200,150,69,69,69,0,0,0.03,0.01
scholl_1,200,120,83,83,83,0,0,0.02,0.01
scholl_1,200,100,96,98,98,2,2,0.37,0.01
scholl_1,200,120,82,83,83,1,1,0.39,0.01
scholl_1,200,100,130,142,142,12,12,0.43,0.01
scholl_1,200,100,123,132,132,9,9,0.4,0.01
scholl_1,200,120,109,120,120,11,11,0.37,0.01
scholl_1,200,150,68,69,69,1,1,0.61,0.01
scholl_1,200,120,103,110,110,7,7,0.61,0.01
scholl_1,200,150,63,63,63,0,0,0.04,0.01
scholl_1,200,120,107,114,114,7,7,0.56,0.01
scholl_1,200,120,99,102,102,3,3,0.39,0.01
scholl_1,200,100,98,99,99,1,1,0.61,0.01
scholl_1,200,100,133,148,148,15,15,0.45,0.01
scholl_1,200,150,87,88,90,1,3,0.35,0.01
scholl_1,200,100,106,111,111,5,5,0.4,0.01
scholl_1,200,150,68,68,68,0,0,0.03,0.01
scholl_1,200,150,69,69,69,0,0,0.03,0.01
scholl_1,200,150,81,82,82,1,1,0.43,0.01
scholl_1,200,100,132,149,149,17,17,0.46,0.01
scholl_1,200,150,73,73,73,0,0,0.03,0.01
scholl_1,200,150,79,79,80,0,1,0.03,0.01
scholl_1,200,100,128,141,141,13,13,0.42,0.01
scholl_1,200,100,119,126,126,7,7,0.41,0.01
scholl_1,200,120,103,106,106,3,3,0.36,0.01
scholl_1,200,120,102,107,107,5,5,0.34,0.01
scholl_1,200,100,119,126,126,7,7,0.4,0.01
scholl_1,200,150,76,76,77,0,1,0.03,0.01
scholl_1,200,150,63,63,63,0,0,0.05,0.01
scholl_1,200,150,69,69,69,0,0,0.02,0.01
scholl_1,200,120,82,83,83,1,1,0.38,0.01
scholl_1,200,100,130,146,146,16,16,0.46,0.01
scholl_1,200,100,130,143,143,13,13,0.41,0.01
scholl_1,200,150,88,90,92,2,4,0.33,0.01
scholl_1,200,150,87,88,89,1,2,0.35,0.01
scholl_1,200,120,103,110,110,7,7,0.38,0.01
scholl_1,200,150,79,80,80,1,1,0.4,0.01
scholl_1,200,120,108,117,117,9,9,0.39,0.01
scholl_1,200,150,91,93,93,2,2,0.43,0.01
scholl_1,200,120,87,87,87,0,0,0.03,0.01
scholl_1,200,120,108,116,116,8,8,0.61,0.03
scholl_1,200,100,93,93,93,0,0,0.05,0.01
scholl_1,200,150,84,84,86,0,2,0.17,0.03
scholl_1,200,100,126,143,143,17,17,0.94,0.03
scholl_1,200,100,117,123,123,6,6,0.87,0.03
scholl_1,200,150,83,84,84,1,1,1.0,0.02
scholl_1,200,100,123,135,135,12,12,0.49,0.01
scholl_1,200,150,84,86,86,2,2,0.67,0.01
scholl_1,200,150,85,87,88,2,3,0.86,0.03
scholl_1,200,100,123,136,136,13,13,0.47,0.01
scholl_1,200,150,87,89,90,2,3,0.59,0.01
scholl_1,200,100,120,126,126,6,6,0.52,0.01
scholl_1,200,120,84,85,85,1,1,0.51,0.01
scholl_1,200,150,87,89,89,2,2,0.42,0.01
scholl_1,200,120,103,107,107,4,4,0.36,0.01
scholl_1,200,120,84,84,84,0,0,0.03,0.01
scholl_1,200,100,97,98,98,1,1,0.5,0.01
scholl_1,200,150,92,94,95,2,3,0.54,0.01
scholl_1,200,120,102,107,107,5,5,0.41,0.01
scholl_1,200,100,131,146,146,15,15,0.49,0.01
scholl_1,200,120,111,122,122,11,11,0.42,0.01
scholl_1,200,150,81,82,83,1,2,0.55,0.01
scholl_1,200,150,83,84,84,1,1,0.71,0.01
scholl_1,200,120,103,107,107,4,4,0.67,0.01
scholl_1,200,120,114,132,132,18,18,0.49,0.01
scholl_1,200,150,79,80,80,1,1,0.48,0.01
scholl_1,200,120,107,115,115,8,8,0.47,0.02
scholl_1,200,150,77,78,78,1,1,0.62,0.01
scholl_1,200,120,102,106,106,4,4,0.52,0.01
scholl_1,200,120,109,118,118,9,9,0.37,0.01
scholl_1,200,120,102,105,105,3,3,0.38,0.01
scholl_1,200,120,104,110,111,6,7,0.41,0.01
scholl_1,200,150,79,79,80,0,1,0.03,0.01
scholl_1,200,100,99,100,100,1,1,0.52,0.01
scholl_1,200,100,106,113,113,7,7,0.47,0.01
scholl_1,200,100,122,130,130,8,8,0.93,0.02
scholl_1,200,120,102,107,107,5,5,0.74,0.01
scholl_1,200,100,127,148,148,21,21,0.61,0.02
scholl_1,200,150,82,83,83,1,1,0.5,0.01
scholl_1,200,120,89,91,91,2,2,0.41,0.01
scholl_1,200,120,99,105,105,6,6,0.4,0.01
scholl_1,200,100,101,105,106,4,5,0.4,0.01
scholl_1,200,100,98,100,100,2,2,0.41,0.01
scholl_1,200,150,86,88,89,2,3,0.38,0.01
scholl_1,200,120,110,119,119,9,9,0.58,0.01
scholl_1,200,100,115,121,121,6,6,0.58,0.04
scholl_1,200,100,127,141,141,14,14,0.52,0.02
scholl_1,200,120,102,107,107,5,5,0.47,0.01
